,_id,shopname,description,timetable,web,photo,location,address,district,neighbourhood,zip_code,type,tags,phone,product_list,nearest_stations
205,628290eba85a7a5a0184d21a,Escudero Garcia,"Farmacia amb productes ecològics, com raspalls de dents de bambú i compreses de cotó orgànic.",,,https://cdn.pixabay.com/photo/2016/03/02/20/13/grocery-1232944_1280.jpg,"[41.3751772, 2.1405746]","Carrer de Sants, 5",Sants - Montjuïc,Sants,08014,restaurant,"['Restaurant', 'Bakery', 'Green space']",,,"{'6681': 2198.63, '6669': 1580.72, '11758': 2829.96, '10532': 2524.49}"
206,628290eba85a7a5a0184d21b,Studio D,"Perruqueria amb productes pel tractament del cabell eco i orgànics, a més, tenen també productes vegans.",,http://studiod.es/,https://i.pinimg.com/564x/fb/ef/60/fbef60ff298f65e2cb8757827aa1dfb7.jpg,"[41.375195, 2.1395895]","Carrer de Sants, 25",Sants - Montjuïc,Sants,08001,fruits & vegetables,"['Bar', 'Fruits & vegetables', 'Local products']",,,"{'6681': 2119.34, '6669': 1637.88, '11758': 2860.2, '10532': 2454.73}"
207,628290eba85a7a5a0184d21c,Torrons Viar,"Botiga de gran varietat de torrons artesans i naturals, tot el producte venut és de km0.<br />
 ",,http://www.viar.es/,https://i.pinimg.com/564x/8c/d4/b7/8cd4b7791b6db9189a2f9ac9bd6e81a0.jpg,"[41.373469, 2.1366003]","Carrer d'Olzinelles, 23",Sants - Montjuïc,Sants,08001,bar,"['Allows pets', 'Bar', 'Supermarket']",,,"{'6681': 1834.59, '6669': 1951.17, '11758': 3139.89, '10532': 2373.25}"
208,628290eba85a7a5a0184d21d,Farmàcia Martos,"Farmacia amb productes de dermocosmètica eco i bio, raspall de dents de bambú, esponges naturals.",,,https://cdn.pixabay.com/photo/2016/03/02/20/13/grocery-1232944_1280.jpg,"[41.3716128, 2.1372604]","Carrer d'Olzinelles, 71",Sants - Montjuïc,Sants,08014,pharmacy,"['Herbalist', 'Supermarket', 'Allows pets']",,,"{'6681': 1863.89, '6669': 2058.97, '11758': 3303.1, '10532': 2553.16}"
209,628290eba85a7a5a0184d21e,La botigueta del barri,"<br />
Botiga de carns, embotits, formatges, cremes de verdures i ous ecològics i de proximitat. Les oueres són reutlitzables.",,https://la-botigueta-del-barri.negocio.site/,https://i.pinimg.com/564x/07/d2/8f/07d28f2f30af7ee6ec671163498d5600.jpg,"[41.3714682, 2.1336204]","Carrer de la Riera de Tena, 30",Sants - Montjuïc,Sants,08001,alimentation,"['Second hand', 'For children', 'Allows pets']",,,"{'6681': 1559.75, '6669': 2284.8, '11758': 3452.1, '10532': 2355.27}"
210,628290eba85a7a5a0184d21f,el calaix,"Botiga de complements de roba, tenen productes de km 0 i realitzen tallers de confecció de roba.",,https://www.elcalaix.es/,https://i.pinimg.com/564x/a8/0a/07/a80a079da685d1f7b99c21146b6e674d.jpg,"[41.3739125, 2.1333413]","Carrer de Sant Medir, 19",Sants - Montjuïc,Sants,08001,others,"['For children', 'Second hand', 'Supermarket']",,,"{'6681': 1578.95, '6669': 2129.47, '11758': 3227.92, '10532': 2140.49}"
211,628290eba85a7a5a0184d220,Ferreteria Badal,"Ferreteria amb productes de baix consum (bombetes, estalviadors d'aigua per a les aixetes), productes a granel (cargols i arandeles) i paelles eco.",,,https://i.pinimg.com/564x/f7/cc/f3/f7ccf366101db1b54067ecca8418bfe6.jpg,"[41.371508, 2.1359728]","Carrer dels Jocs Florals, 140",Sants - Montjuïc,Sants,08001,supermarket,"['Pharmacy', 'Fruits & vegetables', 'Cosmetics']",,,"{'6681': 1755.91, '6669': 2140.92, '11758': 3358.79, '10532': 2484.96}"
212,628290eba85a7a5a0184d221,Patch kukades,"Botiga de complements de roba amb una gran selecció de productes sostenibles:<br />
<br />
Discos desmaquillants eco, compreses de roba, boc'n rolls, bosses de malla per a la fruita, fundes de roba per a llibres, bosses de roba per als paraigues, totebags i cabassos per a la compra, tovalloletes de roba per a bebès i mascaretes de roba. Tot el producte és fet per ells, a més, fan tallers de patchwork.",,https://www.instagram.com/kukadesdesign/?hl=es,https://i.pinimg.com/564x/f7/cc/f3/f7ccf366101db1b54067ecca8418bfe6.jpg,"[41.3745167, 2.1327683]","Carrer de Sant Medir, 18",Sants - Montjuïc,Sants,08001,herbalist,"['Second hand', 'Cosmetics', 'Green space']",,,"{'6681': 1550.56, '6669': 2129.33, '11758': 3196.11, '10532': 2059.26}"
213,628290eba85a7a5a0184d222,Farmàcia boada,"Farmàcia amb productes eco (complements alimentaris, fitoteràpia); a vegades treballen amb algun laboratori petit de km 0. Tenen punt sigre per a la recollida de medicaments",,http://www.farmaciaboada.com/,https://i.pinimg.com/564x/dd/a3/6e/dda36e4305073dba20a161b41987a5b3.jpg,"[41.3747713, 2.1328455]","Carrer de Sant Medir, 12",Sants - Montjuïc,Sants,08028,beverages,"['Recycled material', 'Restaurant', 'Supermarket']",,,"{'6681': 1565.08, '6669': 2108.11, '11758': 3168.8, '10532': 2044.18}"
214,628290eba85a7a5a0184d223,Llet crua,"Botiga de productes làctics ecològics (formatges i llet), mels i formatges de km 0, amb envasos de paper plastificat.",,https://www.lletcrua.cat/es/home-espanol/,https://i.pinimg.com/564x/dd/6f/8e/dd6f8eeffb20cefbccad7d60f831771b.jpg,"[41.3749546, 2.1330136]","Carrer de Càceres, 14",Sants - Montjuïc,Sants,08028,fruits & vegetables,"['Restaurant', 'Plastic free', 'Supermarket']",,,"{'6681': 1584.7, '6669': 2085.12, '11758': 3144.07, '10532': 2040.35}"
215,628290eba85a7a5a0184d224,Molsa,"Botiga alimentaria amb productes eco (begudes, tes, olis essencials, pastes,snacks, llegums), fruita i verdura ecològica i de proximitat.",,https://rel.bio/botiga/molsa-bio-sants/,https://i.pinimg.com/564x/dd/6f/8e/dd6f8eeffb20cefbccad7d60f831771b.jpg,"[41.37504, 2.1339052]","Carrer de Sant Jordi, 7",Sants - Montjuïc,Sants,08001,restaurant,"['Vegan food', 'Restaurant', 'Fruits & vegetables']",,,"{'6681': 1658.4, '6669': 2018.2, '11758': 3096.41, '10532': 2089.0}"
216,628290eba85a7a5a0184d225,El Gibrell,"El gibrell és la teva botiga de sabons i detergents a granel ecològics i naturals de Sants, just davant del Mercat Nou.<br />
Què hi trobaras: producte ecològic pel cos, estris i accessoris naturals per a la higiene personal o per a la neteja de la llar, regals originals i ecològics pels amics i esdeveniments,… Tot això i molt més.<br />
Si el que vols son sabons a granel, porta el teu envàs de casa i omple’l amb el producte que més t’agradi. Fer servir envasos reutilitzables redueix la petjada ecològica.<br />
Recorda: Reutilitza, Redueix, Rebutja el plàstic!<br />
<br />
<iframe allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen="""" frameborder=""0"" height=""315"" src=""https://www.youtube.com/embed/XrZpI52wW04"" width=""100%""></iframe><br />
<br />
També tenim <a href=""https://www.bcnsostenible.cat/web/punt/el-gibrell-2"" target=""_blank"">botiga a Sant Antoni</a>",,https://www.elgibrell.com/,https://i.pinimg.com/564x/10/9c/0d/109c0d7130543076a878679abc0abe9d.jpg,"[41.3746484, 2.1339235]","Carrer de Sant Jordi, 15",Sants - Montjuïc,Sants,08028,herbalist,"['Pharmacy', 'Fruits & vegetables', 'Bar']",,,"{'6681': 1647.15, '6669': 2041.98, '11758': 3132.76, '10532': 2119.23}"
217,628290eba85a7a5a0184d226,Ecobaires,"Producte ecològic, de km 0, fruites i verdures, productes vegans envasats, amb el certificat ecològic, begudes… Estan intentant que el producte envasat els hi portin en envàs compostable.",,https://www.facebook.com/101702697982541/posts/inauguracion-ya-estamos-abiertos-encontranos-en-sants-141-barcelonate-esperamos/127629938723150/,https://i.pinimg.com/564x/01/d6/73/01d6739c176f5ee7f0192c4a3914d8d3.jpg,"[41.3753636, 2.1333483]","N-340, 141",Sants - Montjuïc,Sants,08001,supermarket,"['Local products', 'Accessible', 'Second hand']",,,"{'6681': 1625.8, '6669': 2036.8, '11758': 3090.71, '10532': 2030.36}"
218,628290eba85a7a5a0184d227,Diet center,"Productes d'herbodietètica ecològics, productes de neteja ecològics, cosmètics eco, aliments orgànics i productes vegans.",,https://herbodieteticadietcenter.es/,https://i.pinimg.com/564x/52/76/a7/5276a7255d2cc0514b0af1dd8b55efc7.jpg,"[41.3756117, 2.1307944]","Rambla de Badal, 216",Sants - Montjuïc,Sants,08001,restaurant,"['Local products', 'Herbalist', 'Bar']",,,"{'6681': 1437.26, '6669': 2204.87, '11758': 3188.65, '10532': 1856.64}"
219,628290eba85a7a5a0184d228,Farmàcia Damaris,"Farmàcia amb secció de productes eco i bio (suplements i dietètica principalment), tenen punt sigre.",,https://www.canalfarmaciaonline.com/farmacia-damaris,https://i.pinimg.com/564x/ce/84/41/ce844160a3d2dd51382d52e955e05a50.jpg,"[41.3764297, 2.1305983]","Rambla del Brasil, 14",Sants - Montjuïc,Sants,08028,non-alimentation,"['Herbalist', 'Beverages', 'Vegan food']",,,"{'6681': 1460.96, '6669': 2176.25, '11758': 3125.66, '10532': 1781.21}"
220,628290eba85a7a5a0184d229,Manantial de Salud,"Herbodietètica. La majoria de productes són eco (suplements, herbes), productes de km 0 (mel i plantes de lleida).",,https://www.manantial-salud.com/,https://i.pinimg.com/564x/01/d6/73/01d6739c176f5ee7f0192c4a3914d8d3.jpg,"[41.3800045, 2.1367981]","Carrer del Vallespir, 82",Sants - Montjuïc,Sants,08001,herbalist,"['Herbalist', 'Fruits & vegetables', 'Allows pets']",,,"{'6681': 2105.44, '6669': 1539.25, '11758': 2501.25, '10532': 1988.5}"
221,628290eba85a7a5a0184d22a,BeSalut,"Herbodietètica, compta amb productes ecològics, cosmètica bio, suplements, una gran part del producte és de proximitat.",,,https://i.pinimg.com/564x/dd/6f/8e/dd6f8eeffb20cefbccad7d60f831771b.jpg,"[41.3822553, 2.1374862]","Carrer de Berlín, 12",Sants - Montjuïc,Sants,08001,pharmacy,"['Vegan food', 'For children', 'Bar']",,,"{'6681': 2288.38, '6669': 1405.39, '11758': 2262.8, '10532': 1952.15}"
222,628290eba85a7a5a0184d22b,Bioshop,"Herbolari. Venta de productes eco (mel, galetes, sucres, llegums, alimentació…) Alguna marca de producte de km 0 (de cal valls)",,,https://i.pinimg.com/564x/f7/cc/f3/f7ccf366101db1b54067ecca8418bfe6.jpg,"[41.3833908, 2.1409499]","Carrer de Nicaragua, 49",Sants - Montjuïc,Sants,08001,cosmetics,"['Vegan food', 'Recycled material', 'Fruits & vegetables']",,,"{'6681': 2598.44, '6669': 1095.56, '11758': 1997.56, '10532': 2200.08}"
223,628290eba85a7a5a0184d22c,Real food granel,"Venta de productes a granel (aliment, tes, sabons vegans, productes de neteja, espècies, cafès eco, farines eco), els productes ecològics estan certificats. Fruita i verdura de proximitat.",,https://realfoodgranel.es/,https://i.pinimg.com/564x/b7/ed/e3/b7ede31ce52cca67b321f8e7b615403e.jpg,"[41.380923, 2.1336102]","Carrer de Galileu, 175",Sants - Montjuïc,Sants,08028,fruits & vegetables,"['Supermarket', 'Pharmacy', 'For children']",,,"{'6681': 1939.34, '6669': 1756.35, '11758': 2578.32, '10532': 1704.29}"
224,628290eba85a7a5a0184d22d,Capità enciam,"Venta de fruita i verdura ecològica, de km0, producte sec a granel i altres productes com begudes eco.",,https://capitaenciam.cat/,https://i.pinimg.com/564x/a8/0a/07/a80a079da685d1f7b99c21146b6e674d.jpg,"[41.3798313, 2.1341092]","Carrer de Galileu, 139",Sants - Montjuïc,Sants,08001,restaurant,"['Second hand', 'Bar', 'Recycled material']",,,"{'6681': 1904.13, '6669': 1755.02, '11758': 2647.26, '10532': 1796.25}"
225,628290eba85a7a5a0184d22e,Farmàcia Marta Monzo,"<br />
Farmàcia amb productes ecològics (suplements, raspall de bambú, fil dental biodegradable). A més, disposen de punt sigre per a la recollida i el tractament de medicaments que esdevenen residus.",,,https://i.pinimg.com/564x/dd/a3/6e/dda36e4305073dba20a161b41987a5b3.jpg,"[41.3782141, 2.1429779]","Carrer del Rector Triadó, 84",Sants - Montjuïc,Hostafrancs,08014,supermarket,"['Supermarket', 'Vegan food', 'Restaurant']",,,"{'6681': 2489.15, '6669': 1202.67, '11758': 2442.25, '10532': 2540.34}"
226,628290eba85a7a5a0184d22f,Scandinavian,"<br />
Perruqueria a la que treballen amb productes de la marca ""davines"" (productes per al tractament del cabell sostenibles). A més, tota la fusta de la botiga és sostenible.",,,https://i.pinimg.com/564x/ce/84/41/ce844160a3d2dd51382d52e955e05a50.jpg,"[41.3781014, 2.1441613]","Carrer de Béjar, 73",Sants - Montjuïc,Hostafrancs,08014,bakery,"['Recycled material', 'Bakery', 'Fruits & vegetables']",,,"{'6681': 2577.95, '6669': 1139.09, '11758': 2420.8, '10532': 2635.82}"
227,628290eba85a7a5a0184d230,Jubierre,"<br />
Botiga d'alimentació i queviures. Tot el producte que venen es de proximitat , s'hi pot trobar fruita i verdura a granel, formatges, embotits, vins i caves, conserves...",,,https://i.pinimg.com/564x/01/d6/73/01d6739c176f5ee7f0192c4a3914d8d3.jpg,"[41.3761248, 2.1404138]","Carrer de l'Espanya Industrial, 15",Sants - Montjuïc,Hostafrancs,08001,supermarket,"['Bar', 'Fruits & vegetables', 'Pharmacy']",,,"{'6681': 2213.01, '6669': 1517.05, '11758': 2737.96, '10532': 2457.42}"
228,628290eba85a7a5a0184d231,fresh km0,"<br />
Botiga de fruita i verdura. Tot el producte que ven es de proximitat (fruita i verdura directa del pagès, sense intermediaris). Dilluns i dijous van als camps del baix llobregat, santa coloma i el prat per a recollir el producte. Producte ecològic i sense intermediaris.",,https://www.freshkm0.com/,https://i.pinimg.com/564x/52/76/a7/5276a7255d2cc0514b0af1dd8b55efc7.jpg,"[41.3753359, 2.1442326]","Carrer de la Creu Coberta, 78",Sants - Montjuïc,Hostafrancs,08001,fruits & vegetables,"['Supermarket', 'Vegan food', 'Allows pets']",,,"{'6681': 2499.99, '6669': 1370.25, '11758': 2712.44, '10532': 2777.23}"
229,628290eba85a7a5a0184d232,Bureau Vallée,"<br />
Papereria amb productes ecològics; llibretes i carpesans de paper reciclat, productes ""save the ocean""; els productes d'aquesta marca estan elaborats a partir de plàstic recollit dels oceans i reciclats. ",,https://bureau-vallee.es/sants/,https://i.pinimg.com/564x/71/d1/5b/71d15bfec596e1b7866ae3bc12e381d3.jpg,"[41.3753843, 2.1428495]","Carrer de la Creu Coberta, 94",Sants - Montjuïc,Hostafrancs,08001,cosmetics,"['Cosmetics', 'Plastic free', 'Allows pets']",,,"{'6681': 2388.62, '6669': 1436.52, '11758': 2742.06, '10532': 2674.28}"
230,628290eba85a7a5a0184d233,Sinzero,"Botiga de productes de dermocosmètica ecològics, alguns de laboratoris de proximitat i d'altres no. Bossa de paper reciclat. Es tracta d'una botiga on els productes que venen són residu zero.",,https://www.sinzero.es/,https://i.pinimg.com/564x/a8/0a/07/a80a079da685d1f7b99c21146b6e674d.jpg,"[41.375379, 2.1426455]","Carrer de la Creu Coberta, 98",Sants - Montjuïc,Hostafrancs,08001,cosmetics,"['Restaurant', 'Bar', 'Accessible']",,,"{'6681': 2371.91, '6669': 1447.88, '11758': 2748.12, '10532': 2659.89}"
231,628290eba85a7a5a0184d234,Labperfum,"<br />
Botiga de perfums ecològics a granel. Els envasos per al perfum són reutilitzables, si els clients porten l'envàs tenen 2€ de descompte.",,https://labperfum.com/,https://i.pinimg.com/564x/a8/0a/07/a80a079da685d1f7b99c21146b6e674d.jpg,"[41.3754863, 2.1415002]","Carrer de la Creu Coberta, 116",Sants - Montjuïc,Hostafrancs,08001,pharmacy,"['Accessible', 'Green space', 'Allows pets']",,,"{'6681': 2281.85, '6669': 1502.47, '11758': 2769.59, '10532': 2571.71}"
232,628290eba85a7a5a0184d235,Ferreteria Gran Via,"Ferreteria on venen paelles ecològiques, productes de neteja ecològics, productes de baix consum (bombetes i estalvi d'aigua), productes a granel (cargols) i pintures ecològiques.",,https://valomix.com/,https://cdn.pixabay.com/photo/2016/03/02/20/13/grocery-1232944_1280.jpg,"[41.3716111, 2.1442162]","Gran Via de les Corts Catalanes, 283",Sants - Montjuïc,Hostafrancs,08001,alimentation,"['Accessible', 'Supermarket', 'Cosmetics']",,,"{'6681': 2443.34, '6669': 1724.19, '11758': 3112.4, '10532': 2999.56}"
233,628290eba85a7a5a0184d236,Santiveri,"Herbodietètica amb productes ecològics (suplements), alguns productes són de km0 (mels i melmelades).",,https://www.santiveri.com/es/home,https://i.pinimg.com/564x/dd/a3/6e/dda36e4305073dba20a161b41987a5b3.jpg,"[41.3732401, 2.1461047]","Carrer de Sant Roc, 2",Sants - Montjuïc,Hostafrancs,08001,restaurant,"['Accessible', 'Green space', 'Beverages']",,,"{'6681': 2615.56, '6669': 1491.59, '11758': 2900.11, '10532': 3029.79}"
234,628290eba85a7a5a0184d237,Celler Hostafrancs,"Celler amb productes ecològics (vins, caves, olis, conserves). Els vins i els caves són de km0. Es ven producte a granel amb envàs reutilitzable.",,,https://i.pinimg.com/564x/b7/ed/e3/b7ede31ce52cca67b321f8e7b615403e.jpg,"[41.3744031, 2.1455628]","Carrer de Sant Roc, 22",Sants - Montjuïc,Hostafrancs,08001,bar,"['Allows pets', 'Accessible', 'Bakery']",,,"{'6681': 2589.13, '6669': 1397.8, '11758': 2784.04, '10532': 2924.89}"
235,628290eba85a7a5a0184d238,Ferreteria Leo,"Ferreteria amb productes de baix consum (bombetes led i estalviadors d'aigua), pintures eco, productes a granel (cargols i arandeles principalment).",,https://ferreterias.cadena88.com/,https://i.pinimg.com/564x/52/76/a7/5276a7255d2cc0514b0af1dd8b55efc7.jpg,"[41.3730884, 2.1422814]","Carrer del Moianès, 49",Sants - Montjuïc,Hostafrancs,08001,bar,"['Bar', 'Local products', 'Supermarket']",,,"{'6681': 2296.82, '6669': 1668.25, '11758': 2999.3, '10532': 2772.61}"
236,628290eba85a7a5a0184d239,La Dietètica,Herbodietètica on disposen de productes ecològics i biològics (sobretot suplements alimentaris).,,https://www.ladieteticabarcelona.com/,https://cdn.pixabay.com/photo/2016/03/02/20/13/grocery-1232944_1280.jpg,"[41.3751339, 2.141706]","Carrer de la Creu Coberta, 127",Sants - Montjuïc,Hostafrancs,08001,herbalist,"['Allows pets', 'Cosmetics', 'Restaurant']",,,"{'6681': 2289.38, '6669': 1519.81, '11758': 2800.2, '10532': 2606.84}"
237,628290eba85a7a5a0184d23a,Restory,"Botiga de venta de llibres de segona mà, les estanteries on disposen els llibres estan fetes a partir de ferro reciclat.",,www.restory.es,https://cdn.pixabay.com/photo/2016/03/02/20/13/grocery-1232944_1280.jpg,"[41.3809198, 2.1577618]","Carrer del Comte Borrell, 133",Eixample,Sant Antoni,08015,alimentation,"['Bakery', 'Accessible', 'Restaurant']",,,"{'6681': 3753.52, '6669': 591.29, '11758': 2015.2, '10532': 3629.28}"
238,628290eba85a7a5a0184d23b,El Gibrell,"Botiga de venta de productes d'higiene personal i higiene de la llar eco i naturals. Productes de comerç just (carité, cremes, bosses, mascaretes de cabell), productes residu 0 (sabons al tall, xampús a granel, xampus naturals, pasta de dents solida i compreses de roba). Envas de detergent a granel retornable i reutilitzable. Fer servir envasos reutilitzables amb els detergents redueix la petjada ecològica.<br />
<br />
<iframe allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen="""" frameborder=""0"" height=""315"" src=""https://www.youtube.com/embed/XrZpI52wW04"" width=""100%""></iframe><br />
<br />
També tenim <a href=""https://www.bcnsostenible.cat/web/punt/el-gibrell-1"" target=""_blank"">botiga a Sants</a>",,https://www.elgibrell.com/es/inicio/,https://i.pinimg.com/564x/dd/a3/6e/dda36e4305073dba20a161b41987a5b3.jpg,"[41.3774961, 2.1619279]","Carrer de Manso, 60",Eixample,Sant Antoni,08001,bakery,"['Herbalist', 'Allows pets', 'For children']",,,"{'6681': 3994.45, '6669': 1103.68, '11758': 2467.7}"
239,628290eba85a7a5a0184d23c,Macrobiótica Ayurveda BCN,"<br />
Herbodietètica amb venta de productes d'alimentació i dietètica naturals i ecològics, vegans. El proveidor dels seus productes es ""vegetalia"", proveidor de productes ecològics.",,,https://i.pinimg.com/564x/fb/ef/60/fbef60ff298f65e2cb8757827aa1dfb7.jpg,"[41.376394, 2.1529193]","Carrer de Vilamarí, 26",Eixample,Sant Antoni,08001,supermarket,"['Cosmetics', 'Beverages', 'Bar']",,,"{'6681': 3233.41, '6669': 997.6, '11758': 2485.4, '10532': 3383.96}"
240,628290eba85a7a5a0184d23d,Els sortidors del parlament,"<br />
Celler - bodega amb venta de productes a granel (sangria i vermut), vins catalans (montsant, priorat, costes segre, penedès), productes eco i bio (vins), cerveses artesanes… Disposen de sifó retornable.",,http://www.elssortidors.com/,https://i.pinimg.com/564x/dd/a3/6e/dda36e4305073dba20a161b41987a5b3.jpg,"[41.3776587, 2.1636934]","Carrer del Parlament, 53",Eixample,Sant Antoni,08015,supermarket,"['For children', 'Accessible', 'Green space']",,,"{'6669': 1186.52, '11758': 2497.21}"
241,628290eba85a7a5a0184d23e,Locos por la fruta,"<br />
Fruiteria dividida en dues zones: una de les seccions consta de productes certificats ecològics.",,,https://i.pinimg.com/564x/83/3b/9a/833b9a1f93b05d381bc442a45fca6197.jpg,"[41.3903633, 2.1259273]","Carrer del Capità Arenas, 15",Les Corts,Pedralbes,08001,herbalist,"['Beverages', 'Bar', 'Vegan food']",,,"{'6681': 2390.13, '6669': 2393.19, '11758': 2472.7, '10532': 954.33}"
242,628290eba85a7a5a0184d23f,Forn fortino,"Forn de pa on elaboren el producte amb farina d'espelta ecològica, es tracta d'un forn tradicional, on es poden trobar també productes a granel (galetes). ",,,https://i.pinimg.com/564x/01/d6/73/01d6739c176f5ee7f0192c4a3914d8d3.jpg,"[41.4001493, 2.1560688]","Travessera de Gràcia, 126",Gràcia,Vila de Gràcia,08012,others,"['Vegan food', 'Accessible', 'Plastic free']",,,"{'10533': 2960.99, '6669': 1657.35, '11758': 273.05, '10532': 3692.37}"
243,628290eba85a7a5a0184d240,Al Gra,"Botiga on s'hi pot trobar venta a granel de cereals, arròs, llegums, fruits secs... Tot el producte compta amb certificat ecològic.",,,https://i.pinimg.com/564x/71/d1/5b/71d15bfec596e1b7866ae3bc12e381d3.jpg,"[41.3996038, 2.1541543]","Carrer de Sant Cristòfol, 21",Gràcia,Vila de Gràcia,08012,non-alimentation,"['Allows pets', 'Supermarket', 'Beverages']",,,"{'10533': 2988.54, '6669': 1586.31, '11758': 115.23, '10532': 3521.62}"
244,628290eba85a7a5a0184d241,El Cau,"<br />
Alimentació ecològica a granel, de proximitat. Són cooperativa. A aquest comerç es reutilitzen tot tipus d'envasos i es fomenta la pràctica amb els clients (bosses de plastic, oueres, pots de vidre,...).",,,https://i.pinimg.com/564x/f7/cc/f3/f7ccf366101db1b54067ecca8418bfe6.jpg,"[41.4002875, 2.1593656]","Carrer del Torrent de l'Olla, 51",Gràcia,Vila de Gràcia,08001,herbalist,"['Allows pets', 'Fruits & vegetables', 'Herbalist']",,,"{'10533': 3020.76, '10534': 3787.49, '6669': 1725.22, '11758': 527.56, '10532': 3953.49}"
245,628290eba85a7a5a0184d242,El Cau,"<br />
Alimentació ecològica a granel, de proximitat. Són cooperativa. A aquest comerç es reutilitzen tot tipus d'envasos i fomenten la pràctica amb els clients (bosses de plastic, oueres, pots de vidre,...).",,,https://i.pinimg.com/564x/fb/ef/60/fbef60ff298f65e2cb8757827aa1dfb7.jpg,"[41.4028028, 2.159525]","Carrer de Torrijos, 16",Gràcia,Vila de Gràcia,08001,beverages,"['Recycled material', 'For children', 'Local products']",,,"{'10533': 2761.21, '10534': 3754.91, '6669': 1999.2, '11758': 682.67}"
246,628290eba85a7a5a0184d243,L'Ecoteca,"<br />
Productes d'alimentació ecològics, de proximitat. Productes de neteja a granel, disposen de bosses de compra a granel, cantimplores, kombutxa i aigua en envasos retornables.",,,https://i.pinimg.com/564x/a8/0a/07/a80a079da685d1f7b99c21146b6e674d.jpg,"[41.4060414, 2.1561407]","Carrer de la Providència, 20",Gràcia,Vila de Gràcia,08024,restaurant,"['Bar', 'Cosmetics', 'Fruits & vegetables']",,,"{'10533': 2329.5, '6669': 2310.0, '11758': 843.46, '10532': 3993.47}"
247,628290eba85a7a5a0184d244,Sol Nature,"<br />
Productes de dietètica, amb certificat ecològic; herbes a granel, fruita i verdura ecològica i de km0.",,,https://i.pinimg.com/564x/b7/ed/e3/b7ede31ce52cca67b321f8e7b615403e.jpg,"[41.4000432, 2.1531014]","Plaça de la Llibertat, 13",Gràcia,Vila de Gràcia,08001,herbalist,"['Green space', 'Bakery', 'Second hand']",,,"{'10533': 2926.35, '6669': 1636.03, '11758': 146.5, '10532': 3460.05}"
248,628290eba85a7a5a0184d245,Molsa Biosí aliments ecològics,"<br />
Comerç que disposa d'alimentació ecològica amb certificat i amb una part de venda a granel.",,,https://i.pinimg.com/564x/83/3b/9a/833b9a1f93b05d381bc442a45fca6197.jpg,"[41.402694, 2.1587944]","Carrer de Ramón y Cajal, 42",Gràcia,Vila de Gràcia,08012,alimentation,"['Fruits & vegetables', 'Accessible', 'Second hand']",,,"{'10533': 2752.01, '10534': 3816.21, '6669': 1973.75, '11758': 629.73}"
249,628290eba85a7a5a0184d246,Vegetart,"<br />
Venta de menjar vegà amb farines, soja i cereals ecològiques per emportar, els tuppers es reutilitzen i accepta tuppers de la gent.",,,https://i.pinimg.com/564x/07/d2/8f/07d28f2f30af7ee6ec671163498d5600.jpg,"[41.4028417, 2.1564671]","Carrer del Torrent de l'Olla, 138",Gràcia,Vila de Gràcia,08012,beverages,"['Restaurant', 'Supermarket', 'Plastic free']",,,"{'10533': 2678.89, '6669': 1958.57, '11758': 523.25, '10532': 3846.26}"
250,628290eba85a7a5a0184d247,Verema i Collita,"<br />
Vins a granel, alguns ecològic. Sifó, Vichy, Coca-cola, Schweppes, cervesa",,,https://i.pinimg.com/564x/b7/ed/e3/b7ede31ce52cca67b321f8e7b615403e.jpg,"[41.4054443, 2.1621438]","Plaça d'En Joanic, 7",Gràcia,Vila de Gràcia,08001,supermarket,"['Vegan food', 'Fruits & vegetables', 'Bar']",,,"{'10533': 2580.26, '10534': 3538.78, '6669': 2340.79, '11758': 1043.51}"
251,628290eba85a7a5a0184d248,La Marieta,"<br />
Comsmètica i complementació natural i ecològica. ",,,https://i.pinimg.com/564x/8c/d4/b7/8cd4b7791b6db9189a2f9ac9bd6e81a0.jpg,"[41.4049927, 2.1555516]","Carrer de Verdi, 75",Gràcia,Vila de Gràcia,08012,bar,"['Fruits & vegetables', 'Second hand', 'Herbalist']",,,"{'10533': 2428.06, '6669': 2190.04, '11758': 718.04, '10532': 3891.89}"
252,628290eba85a7a5a0184d249,Natural Mediterrani,"<br />
Cosmetica natural i ecològica, augmentant l'oferta a granel i preparen regals residu zero. ",,,https://i.pinimg.com/564x/01/d6/73/01d6739c176f5ee7f0192c4a3914d8d3.jpg,"[41.4033081, 2.1541499]","Carrer d'Astúries, 33",Gràcia,Vila de Gràcia,08012,cosmetics,"['Recycled material', 'Allows pets', 'Bar']",,,"{'10533': 2583.67, '6669': 1998.15, '11758': 511.61, '10532': 3698.44}"
253,628290eba85a7a5a0184d24a,Tresors de Tanit,"<br />
cosmètica natural i amb certificat ecològic",,,https://i.pinimg.com/564x/71/d1/5b/71d15bfec596e1b7866ae3bc12e381d3.jpg,"[41.4042101, 2.1554337]","Carrer d'Astúries, 65",Gràcia,Vila de Gràcia,08012,herbalist,"['For children', 'Restaurant', 'Herbalist']",,,"{'10533': 2509.75, '6669': 2102.56, '11758': 631.47, '10532': 3840.51}"
